user_id,province,course_type,watch_seconds,payment_amount,completion_rate,rating,payment_status,visit_date
U104709,北京,大数据基础,1612,448.4,0.34,4.0,refund,2026-03-08
U104710,四川,Spark分析,17339,155.53,0.52,3.5,paid,2026-01-21
U104711,山东,数据库应用,5280,352.62,0.65,,paid,2026-02-22
U104712,四川,Linux运维,715,109.11,0.77,3.5,paid,2026-04-13
U104713,湖北,大数据基础,5042,359.06,0.79,,refund,2026-02-28
U104714,江苏,大数据基础,5250,384.14,0.27,5.0,paid,2026-01-20
U104715,北京,Spark分析,17170,330.15,0.19,,paid,2026-05-18
U104716,上海,Linux运维,16593,95.25,0.68,4.0,paid,2026-01-02
U104717,,数据库应用,8290,450.42,0.65,4.5,paid,2026-01-17
U104718,北京,Spark分析,10681,45.26,0.79,4.5,paid,2026-01-07
U104719,浙江,大数据基础,13369,333.08,0.81,,paid,2026-03-02
U104720,山东,大数据基础,16952,437.88,0.25,4.0,refund,2026-04-07
U104721,山东,Linux运维,4675,84.86,0.41,4.0,paid,2026-03-02
U104722,湖北,大数据基础,13324,154.11,0.52,4.0,paid,2026-01-24
U104723,四川,Python开发,12307,218.37,0.38,,refund,2026-03-26
U104724,北京,大数据基础,5785,468.78,0.15,4.5,refund,2026-02-24
U104725,北京,Python开发,1581,69.21,1.0,3.5,paid,2026-04-21
U104726,广东,数据库应用,1984,218.65,0.58,5.0,paid,2026-04-18
U104727,广东,大数据基础,9073,184.73,0.92,4.0,paid,2026-05-06
U104728,河南,Spark分析,17158,447.98,0.5,3.5,paid,2026-04-14
U104729,湖北,Spark分析,7618,327.13,0.76,3.5,paid,2026-04-23
U104730,河南,Python开发,14965,479.68,0.3,4.0,paid,2026-02-14
U104731,四川,Linux运维,9666,364.98,0.81,4.5,refund,2026-03-04
U104732,广东,Spark分析,6292,170.48,0.59,3.5,paid,2026-03-28
U104733,山东,Linux运维,14392,406.16,0.65,,paid,2026-01-04
U104734,,Python开发,7180,109.82,0.43,,paid,2026-02-07
U104735,上海,Spark分析,17028,469.55,0.44,4.5,paid,2026-01-28
U104736,湖北,Linux运维,6129,370.98,0.42,4.0,refund,2026-02-03
U104737,河南,Spark分析,14350,429.37,0.51,,paid,2026-01-15
U104738,湖北,Python开发,8619,477.58,0.67,5.0,paid,2026-01-05
U104739,浙江,Linux运维,678,267.37,0.46,3.5,paid,2026-04-14
U104740,北京,数据库应用,15479,74.48,0.77,3.5,paid,2026-04-19
U104741,,Linux运维,3273,152.57,0.23,4.5,paid,2026-01-29
U104742,上海,大数据基础,6708,126.13,0.29,4.5,paid,2026-04-03
U104743,四川,Linux运维,14556,451.97,0.62,,paid,2026-01-26
U104744,河南,Linux运维,14409,138.14,0.71,4.5,refund,2026-03-01
U104745,四川,Spark分析,13561,422.67,0.3,,paid,2026-01-27
U104746,,Linux运维,13724,63.83,0.71,5.0,paid,2026-04-05
U104747,上海,大数据基础,17992,140.08,0.93,,paid,2026-01-12
U104748,山东,Python开发,15621,377.82,0.55,5.0,paid,2026-02-24
U104749,上海,大数据基础,9519,132.51,0.2,4.5,paid,2026-04-18
U104750,,Spark分析,6898,366.0,0.92,3.5,refund,2026-04-05
U104751,四川,大数据基础,6326,277.66,0.33,4.5,paid,2026-03-06
U104752,,大数据基础,8560,434.58,0.32,4.5,paid,2026-02-02
U104753,,大数据基础,15896,323.01,0.2,,paid,2026-02-08
U104754,河南,大数据基础,9084,157.98,0.51,4.0,refund,2026-04-02
U104755,浙江,大数据基础,11232,133.68,0.3,4.5,paid,2026-04-27
U104756,湖北,Spark分析,9755,231.74,0.56,4.0,paid,2026-05-11
U104757,湖北,Spark分析,409,74.21,0.24,4.5,paid,2026-04-03
U104758,北京,Linux运维,15369,423.35,0.49,,paid,2026-01-12
U104759,江苏,Python开发,11856,129.75,0.53,3.5,paid,2026-04-02
U104760,河南,数据库应用,16271,352.21,0.45,,paid,2026-02-03
U104761,江苏,大数据基础,3433,102.25,0.81,3.5,paid,2026-02-27
U104762,山东,大数据基础,973,105.23,0.8,5.0,refund,2026-02-10
U104763,山东,Python开发,6317,372.91,0.8,4.0,paid,2026-04-24
U104764,江苏,Linux运维,12254,280.13,0.24,4.5,paid,2026-02-18
U104765,山东,Spark分析,4113,288.55,0.92,4.0,paid,2026-04-17
U104766,山东,大数据基础,12167,482.22,0.24,,paid,2026-04-26
U104767,湖北,Linux运维,2813,413.35,0.88,5.0,refund,2026-03-22
U104768,四川,Spark分析,3818,212.57,0.29,5.0,refund,2026-02-18
U104769,浙江,Python开发,924,438.2,0.29,3.5,paid,2026-03-01
U104770,江苏,数据库应用,347,226.3,0.8,4.0,paid,2026-03-20
U104771,江苏,Python开发,14155,276.37,0.35,4.0,paid,2026-02-22
U104772,江苏,Spark分析,17554,209.84,0.9,,paid,2026-01-18
U104773,北京,Linux运维,7840,220.23,0.7,5.0,paid,2026-04-04
U104774,,Linux运维,15853,119.84,0.31,5.0,paid,2026-05-20
U104775,北京,数据库应用,13856,215.31,0.76,4.0,refund,2026-02-12
U104776,河南,Linux运维,12576,269.46,0.75,5.0,paid,2026-04-08
U104777,,Python开发,14006,289.13,0.38,3.5,paid,2026-05-19
U104778,浙江,大数据基础,7868,298.45,0.93,,refund,2026-01-05
U104779,河南,Python开发,10634,307.15,0.87,5.0,paid,2026-05-21
U104780,湖北,Python开发,6559,326.93,0.81,4.0,paid,2026-03-05
U104781,上海,Python开发,4000,322.13,0.42,5.0,refund,2026-04-21
U104782,四川,Python开发,10449,40.82,0.34,4.0,paid,2026-04-14
U104783,江苏,大数据基础,3994,122.42,0.16,5.0,refund,2026-03-02
U104784,广东,大数据基础,12679,417.78,0.28,4.5,paid,2026-04-20
U104785,江苏,Python开发,8938,263.29,0.99,4.0,paid,2026-03-07
U104786,浙江,Spark分析,3304,336.85,0.89,3.5,paid,2026-03-23
U104787,河南,数据库应用,17347,41.4,0.61,,paid,2026-03-22
U104788,四川,Python开发,17649,226.09,0.86,4.5,paid,2026-03-01
U104789,河南,Linux运维,7957,113.13,0.39,4.0,refund,2026-03-23
U104790,山东,数据库应用,17078,84.6,0.34,,refund,2026-01-15
U104791,河南,大数据基础,16063,349.09,0.68,,paid,2026-01-19
U104792,,数据库应用,8276,323.44,0.52,4.5,refund,2026-04-12
U104793,上海,Python开发,14604,245.11,0.79,4.0,paid,2026-04-26
U104794,,Linux运维,5268,94.43,0.18,,paid,2026-04-02
U104795,河南,Spark分析,30000,57.75,0.18,4.5,paid,2026-04-09
U104796,北京,数据库应用,17493,382.47,0.5,5.0,paid,2026-04-03
U104797,江苏,Linux运维,12990,66.03,0.45,4.5,paid,2026-04-30
U104798,山东,数据库应用,2496,306.69,0.35,4.0,paid,2026-02-26
U104799,江苏,Spark分析,7018,56.0,0.68,,paid,2026-03-24
U104800,湖北,Linux运维,7829,149.73,0.98,4.0,paid,2026-01-10
U104801,河南,大数据基础,4384,66.37,0.21,3.5,paid,2026-02-14
U104802,,Python开发,17447,262.36,0.66,,refund,2026-03-07
U104803,广东,Python开发,2506,305.25,0.54,4.5,refund,2026-02-04
U104804,湖北,Python开发,16616,452.12,0.27,3.5,paid,2026-03-18
U104805,湖北,数据库应用,5594,278.66,0.95,,refund,2026-03-02
U104806,,Python开发,17534,400.73,0.78,4.5,paid,2026-05-02
U104807,湖北,数据库应用,10839,265.11,0.44,4.0,paid,2026-03-18
U104808,河南,Python开发,1264,280.45,0.15,4.5,paid,2026-02-08
U104809,北京,Spark分析,13746,484.12,0.79,,refund,2026-02-22
U104810,四川,数据库应用,1001,73.63,0.82,4.0,refund,2026-02-06
U104811,四川,Spark分析,6182,344.43,0.5,4.5,paid,2026-02-15
U104812,北京,Python开发,7298,322.7,0.62,4.5,refund,2026-04-26
U104813,四川,数据库应用,4310,122.44,0.77,3.5,paid,2026-02-28
U104814,北京,数据库应用,5638,301.74,0.66,4.5,paid,2026-01-16
U104815,浙江,Python开发,15467,220.46,0.53,4.0,paid,2026-03-13
U104816,北京,数据库应用,3648,426.76,0.73,4.5,paid,2026-02-16
U104817,北京,Linux运维,10927,367.9,0.42,,paid,2026-01-14
U104818,上海,数据库应用,16026,162.09,0.29,,refund,2026-03-08
U104819,北京,Python开发,5634,403.94,0.57,3.5,paid,2026-04-28
U104820,山东,Linux运维,11811,171.14,0.64,,paid,2026-01-08
U104821,四川,Linux运维,9542,170.99,0.63,,refund,2026-03-25
U104822,湖北,数据库应用,11827,145.49,0.68,,paid,2026-05-16
U104823,,Python开发,6171,239.48,0.85,4.5,paid,2026-03-30
U104824,湖北,Spark分析,6996,496.99,0.27,4.5,refund,2026-02-08
U104825,四川,数据库应用,4143,309.28,0.18,,paid,2026-05-07
U104826,北京,Spark分析,15205,261.06,0.57,3.5,paid,2026-01-30
U104827,上海,Linux运维,527,431.35,0.33,,paid,2026-04-18
U104828,浙江,大数据基础,17466,184.67,0.47,3.5,paid,2026-02-12
U104829,上海,Python开发,7531,136.3,0.63,5.0,paid,2026-02-11
U104830,上海,Python开发,11478,155.69,0.38,5.0,paid,2026-01-18
U104831,湖北,Spark分析,9858,102.64,0.86,4.5,paid,2026-02-09
U104832,河南,Python开发,13921,443.76,0.31,4.0,refund,2026-02-13
U104833,湖北,大数据基础,716,34.01,0.9,4.5,paid,2026-05-06
U104834,广东,Linux运维,16262,410.01,0.9,,paid,2026-02-03
U104835,上海,Linux运维,7578,194.46,0.99,4.0,paid,2026-05-20
U104836,上海,大数据基础,1857,284.69,0.93,,refund,2026-04-08
U104837,河南,Linux运维,8457,283.57,1.0,4.5,paid,2026-03-10
U104838,北京,Python开发,7037,42.43,0.51,3.5,paid,2026-01-17
U104839,山东,Spark分析,12204,482.63,0.54,4.5,paid,2026-05-03
U104840,河南,数据库应用,11401,96.12,0.94,4.5,paid,2026-04-09
U104841,浙江,Linux运维,16397,461.18,0.51,4.5,paid,2026-01-27
U104842,河南,Linux运维,7392,324.48,0.68,3.5,paid,2026-03-25
U104843,山东,Spark分析,10116,367.49,0.17,4.0,paid,2026-05-01
U104844,浙江,大数据基础,12153,356.76,0.95,4.5,refund,2026-04-04
U104845,山东,Spark分析,3878,271.13,0.66,,paid,2026-01-17
U104846,湖北,Linux运维,11096,443.46,0.19,4.5,paid,2026-01-28
U104847,四川,Python开发,16607,407.13,0.68,5.0,paid,2026-04-24
U104848,河南,Python开发,14441,410.09,0.87,5.0,paid,2026-03-27
U104849,,Python开发,3630,119.82,0.99,4.5,paid,2026-01-21
U104850,山东,大数据基础,11118,203.12,0.24,,paid,2026-04-08
U104851,河南,Python开发,368,295.28,0.24,4.5,paid,2026-05-16
U104852,上海,Python开发,7389,416.64,0.26,3.5,paid,2026-04-15
U104853,,数据库应用,6867,245.19,0.89,4.0,paid,2026-02-21
U104854,四川,Spark分析,14073,377.22,0.82,3.5,paid,2026-03-19
U104855,上海,Python开发,14488,324.32,0.44,,refund,2026-04-29
U104856,四川,Python开发,8534,85.04,0.37,4.0,refund,2026-01-02
U104857,湖北,Spark分析,11158,84.24,0.29,4.5,paid,2026-02-22
U104858,,大数据基础,2056,143.53,0.98,5.0,paid,2026-03-08
U104859,湖北,Python开发,13234,284.51,0.48,3.5,refund,2026-02-13
U104860,山东,Linux运维,14712,193.15,0.96,4.0,paid,2026-02-16
U104861,河南,大数据基础,17819,193.89,0.42,4.5,paid,2026-04-08
U104862,江苏,Spark分析,3636,436.15,0.59,4.5,refund,2026-03-16
U104863,湖北,Spark分析,5461,297.13,0.5,5.0,paid,2026-01-28
U104864,河南,Linux运维,790,456.8,0.75,4.0,refund,2026-01-11
U104865,广东,Spark分析,10599,433.14,0.62,,paid,2026-02-13
U104866,湖北,大数据基础,17650,76.37,0.74,4.5,paid,2026-05-08
U104867,四川,Spark分析,5968,456.76,0.36,4.5,paid,2026-01-20
U104868,山东,Spark分析,14917,42.91,0.49,5.0,refund,2026-04-07
U104869,上海,Spark分析,17423,452.81,0.89,4.0,paid,2026-03-06
U104870,江苏,数据库应用,8861,220.03,0.91,4.5,paid,2026-05-02
U104871,浙江,Linux运维,10960,161.75,0.89,4.5,refund,2026-02-01
U104872,河南,Linux运维,15946,429.08,0.23,,refund,2026-01-07
U104873,山东,Spark分析,4468,465.8,0.25,4.5,paid,2026-02-01
U104874,北京,Linux运维,11130,395.53,0.56,,paid,2026-03-21
U104875,上海,Python开发,15433,122.01,0.75,3.5,paid,2026-01-09
U104876,北京,Spark分析,1301,110.03,0.71,4.0,paid,2026-01-31
U104877,广东,Python开发,1533,262.69,0.53,,paid,2026-02-28
U104878,山东,Linux运维,5840,380.57,0.92,5.0,paid,2026-04-26
U104879,广东,数据库应用,15259,418.19,0.26,4.0,paid,2026-05-10
U104880,浙江,Linux运维,5202,464.15,0.22,5.0,refund,2026-02-01
U104881,四川,Spark分析,17039,376.62,0.46,4.5,paid,2026-03-16
U104882,,Python开发,474,278.69,0.54,5.0,paid,2026-01-20
U104883,上海,Spark分析,14166,82.23,0.99,3.5,paid,2026-05-08
U104884,江苏,Linux运维,6016,239.28,0.41,5.0,refund,2026-04-06
U104885,广东,Linux运维,5603,275.94,0.88,5.0,paid,2026-03-21
U104886,山东,Linux运维,4035,449.69,0.58,3.5,paid,2026-01-18
U104887,,大数据基础,2765,437.4,0.19,3.5,refund,2026-01-06
U104888,浙江,Linux运维,10479,75.21,0.89,4.5,paid,2026-04-05
U104889,上海,大数据基础,12261,384.09,0.91,4.0,paid,2026-02-12
U104890,河南,大数据基础,1337,61.85,0.2,3.5,paid,2026-05-05
U104891,四川,数据库应用,13545,248.62,0.32,5.0,paid,2026-01-30
U104892,上海,Linux运维,2806,389.7,0.29,3.5,refund,2026-05-09
U104893,广东,大数据基础,12810,497.0,0.9,4.5,refund,2026-01-24
U104894,湖北,数据库应用,1350,121.47,0.52,4.5,paid,2026-01-22
U104895,浙江,Spark分析,12648,353.75,0.77,4.0,refund,2026-01-08
U104896,江苏,Linux运维,8310,429.25,0.85,4.0,paid,2026-01-16
U104897,山东,Python开发,16994,305.26,0.82,4.5,refund,2026-03-26
U104898,北京,Spark分析,12821,308.49,0.73,5.0,refund,2026-05-07
U104899,河南,大数据基础,11405,250.06,0.83,5.0,paid,2026-01-15
U104900,山东,Spark分析,8606,127.32,0.44,3.5,refund,2026-04-02
U104901,山东,Spark分析,9766,376.78,0.32,3.5,paid,2026-01-25
U104902,广东,Spark分析,12223,416.54,0.57,4.0,paid,2026-01-15
U104903,河南,大数据基础,8299,303.43,0.63,3.5,paid,2026-02-10
U104904,广东,Spark分析,8344,250.42,0.98,,paid,2026-02-14
U104905,河南,数据库应用,2119,88.47,0.52,4.5,paid,2026-02-22
U104906,北京,Spark分析,15806,412.44,0.32,4.5,paid,2026-04-27
U104907,山东,Linux运维,11925,196.34,0.95,5.0,paid,2026-03-20
U104908,上海,Spark分析,10288,30.05,0.59,4.5,paid,2026-03-07
U104909,河南,Spark分析,5757,217.28,0.74,4.5,paid,2026-04-15
U104910,上海,Spark分析,12241,474.5,0.29,,refund,2026-02-27
U104911,,数据库应用,11332,315.69,0.25,4.5,paid,2026-01-23
U104912,北京,数据库应用,16974,439.52,0.7,3.5,paid,2026-03-04
U104913,湖北,Spark分析,14838,359.76,0.78,,paid,2026-05-04
U104914,四川,Linux运维,11401,282.84,0.65,,refund,2026-05-03
U104915,四川,大数据基础,3346,465.8,0.85,,paid,2026-02-08
U104916,湖北,数据库应用,1759,39.42,0.62,,refund,2026-01-12
U104917,浙江,数据库应用,2819,387.06,0.45,4.0,paid,2026-02-28
U104918,四川,Spark分析,6716,343.94,0.29,5.0,refund,2026-02-26
U104919,江苏,大数据基础,10950,321.33,0.24,,refund,2026-02-09
U104920,浙江,Linux运维,7026,317.6,0.87,4.0,paid,2026-02-21
U104921,,数据库应用,3992,171.3,0.39,3.5,paid,2026-01-06
U104922,湖北,Linux运维,2844,222.35,0.44,3.5,paid,2026-01-16
U104923,湖北,Python开发,8001,450.04,0.96,4.0,refund,2026-05-02
U104924,山东,大数据基础,9548,58.49,0.35,5.0,refund,2026-01-27
U104925,山东,Linux运维,3890,96.15,0.9,3.5,paid,2026-02-14
U104926,,Linux运维,9747,482.75,0.95,3.5,refund,2026-01-07
U104927,北京,Spark分析,16361,70.75,0.59,5.0,paid,2026-04-19
U104928,湖北,数据库应用,2336,336.29,0.9,3.5,paid,2026-05-09
U104929,,大数据基础,4258,483.86,0.21,3.5,paid,2026-02-08
U104930,江苏,Python开发,7331,101.04,0.3,,paid,2026-02-02
U104931,山东,Linux运维,13232,342.58,0.19,,paid,2026-02-16
U104932,上海,大数据基础,30000,225.56,0.89,3.5,refund,2026-01-28
U104933,山东,大数据基础,15000,39.92,0.45,5.0,refund,2026-01-22
U104934,,Linux运维,8375,172.72,0.54,3.5,paid,2026-04-22
U104935,,大数据基础,3651,430.07,0.74,4.5,paid,2026-01-15
U104936,浙江,大数据基础,9211,431.7,0.28,4.5,paid,2026-03-24
U104937,河南,大数据基础,7209,384.29,0.84,3.5,paid,2026-05-13
U104938,,Python开发,13544,296.89,0.56,,paid,2026-03-20
U104939,浙江,Spark分析,3696,485.39,0.8,5.0,paid,2026-03-27
U104940,广东,大数据基础,16657,149.54,0.16,3.5,refund,2026-03-06
U104941,江苏,大数据基础,8673,384.33,0.58,3.5,refund,2026-01-14
U104942,湖北,Linux运维,7262,365.26,0.5,4.5,paid,2026-01-06
U104943,上海,数据库应用,6315,97.07,0.96,,paid,2026-05-15
U104944,北京,Spark分析,14770,274.7,0.43,,refund,2026-05-14
U104945,江苏,数据库应用,7445,174.78,0.47,5.0,refund,2026-05-21
U104946,,Python开发,10232,328.74,0.57,,refund,2026-01-07
U104947,山东,Spark分析,3671,141.86,0.24,5.0,paid,2026-03-30
U104948,四川,数据库应用,13702,461.07,0.54,4.5,paid,2026-01-05
U104949,北京,大数据基础,2574,264.95,0.85,,refund,2026-04-23
U104950,上海,数据库应用,8921,241.54,0.86,3.5,refund,2026-01-26
U104951,湖北,数据库应用,12947,102.28,0.67,4.5,paid,2026-04-15
U104952,江苏,Linux运维,11076,419.51,0.68,,paid,2026-01-05
U104953,山东,Python开发,5717,320.13,0.54,,paid,2026-01-11
U104954,四川,Python开发,8003,469.44,0.92,4.0,paid,2026-03-20
U104955,北京,数据库应用,15433,476.36,0.37,4.5,paid,2026-03-19
U104956,上海,Spark分析,15034,217.81,0.73,3.5,refund,2026-04-25
U104957,江苏,数据库应用,8976,458.86,0.24,4.0,paid,2026-05-04
U104958,广东,数据库应用,3464,368.05,0.27,3.5,refund,2026-03-07
U104959,,Spark分析,12301,290.6,0.24,4.5,refund,2026-03-28
U104960,广东,Python开发,10839,62.39,0.89,4.5,paid,2026-03-15
U104961,江苏,Spark分析,9360,359.25,0.46,4.0,paid,2026-05-14
U104962,湖北,数据库应用,314,353.05,0.61,,paid,2026-03-16
U104963,浙江,Linux运维,10285,84.52,0.9,4.5,refund,2026-03-08
U104964,广东,Linux运维,14343,352.41,0.16,4.5,paid,2026-03-30
U104965,江苏,Linux运维,15306,444.4,0.79,3.5,refund,2026-02-18
U104966,,大数据基础,11488,427.52,0.72,,paid,2026-05-04
U104967,北京,大数据基础,5423,309.94,0.95,3.5,paid,2026-03-10
U104968,北京,数据库应用,17767,271.28,0.37,4.0,paid,2026-02-10
U104969,,数据库应用,14198,247.4,0.91,,paid,2026-03-27
U104970,湖北,Spark分析,13196,173.51,0.61,5.0,paid,2026-01-10
U104971,湖北,Spark分析,15284,275.28,0.96,3.5,paid,2026-02-10
U104972,江苏,Linux运维,4437,412.27,0.69,3.5,paid,2026-04-19
U104973,河南,Python开发,12821,114.32,0.17,4.0,paid,2026-03-06
U104974,上海,数据库应用,3684,464.08,1.0,4.0,paid,2026-02-23
U104975,四川,Spark分析,8478,427.5,0.76,3.5,paid,2026-01-06
U104976,湖北,数据库应用,5006,301.37,0.47,5.0,paid,2026-03-24
U104977,湖北,大数据基础,14047,466.15,0.58,5.0,paid,2026-01-02
U104978,,数据库应用,12360,32.08,0.42,3.5,refund,2026-05-11
U104979,北京,数据库应用,4539,453.79,0.7,,paid,2026-03-26
U104980,广东,Linux运维,5175,197.36,0.52,5.0,refund,2026-01-25
U104981,广东,Linux运维,4300,391.78,0.41,4.5,paid,2026-02-17
U104982,广东,大数据基础,8433,100.13,0.42,5.0,paid,2026-03-12
U104983,,大数据基础,6656,371.54,0.68,3.5,refund,2026-01-02
U104984,北京,Python开发,8939,154.43,0.83,4.0,paid,2026-03-21
U104985,湖北,Linux运维,9405,197.22,0.97,4.0,paid,2026-05-02
U104986,浙江,Python开发,13531,404.54,0.57,,refund,2026-04-23
U104987,广东,数据库应用,9177,291.26,0.19,3.5,paid,2026-05-08
U104988,江苏,Spark分析,13942,253.62,0.65,3.5,paid,2026-01-22
U104989,山东,Python开发,7779,326.71,0.55,4.5,paid,2026-04-20
U104990,北京,数据库应用,3705,69.35,0.83,5.0,refund,2026-01-12
U104991,河南,Linux运维,3233,51.33,0.93,4.5,paid,2026-02-22
U104992,北京,Python开发,15379,410.08,0.74,4.0,paid,2026-03-16
U104993,江苏,Spark分析,3170,243.86,0.22,4.0,paid,2026-02-12
U104994,四川,大数据基础,3403,338.66,0.92,4.0,paid,2026-03-26
U104995,,Spark分析,13782,371.23,0.83,3.5,paid,2026-05-15
U104996,浙江,Linux运维,7577,210.25,0.85,3.5,refund,2026-02-20
U104997,浙江,数据库应用,15366,60.95,0.17,5.0,refund,2026-02-19
U104998,河南,Linux运维,3822,394.43,0.82,4.5,paid,2026-04-12
U104999,山东,Spark分析,16223,309.24,0.42,5.0,paid,2026-02-25
U105000,湖北,Python开发,14260,309.59,0.89,5.0,paid,2026-03-06
U105001,江苏,Linux运维,13931,398.27,0.26,,paid,2026-01-31
U105002,湖北,数据库应用,17413,471.93,0.54,5.0,paid,2026-02-15
U105003,浙江,大数据基础,17517,428.76,0.57,5.0,paid,2026-01-23
U105004,上海,数据库应用,14700,433.6,0.52,3.5,refund,2026-03-09
U105005,山东,大数据基础,14549,382.06,0.35,4.0,refund,2026-05-04
U105006,上海,Linux运维,8377,356.34,0.83,3.5,paid,2026-03-15
U105007,浙江,大数据基础,12405,309.93,0.26,4.0,paid,2026-01-31
U105008,广东,Python开发,13014,400.59,0.31,4.5,paid,2026-02-25
U105009,上海,Python开发,247,290.48,0.99,4.0,paid,2026-01-12
U105010,山东,Spark分析,11865,371.13,0.76,5.0,refund,2026-04-06
U105011,浙江,数据库应用,13607,278.82,0.19,5.0,refund,2026-03-24
U105012,北京,Spark分析,15941,114.49,0.45,4.0,paid,2026-01-18
U105013,山东,Python开发,3267,389.16,0.65,,refund,2026-04-24
U105014,山东,Spark分析,14931,476.49,0.44,,paid,2026-04-24
U105015,北京,Spark分析,9275,106.54,0.96,3.5,paid,2026-03-02
U105016,北京,大数据基础,734,191.26,0.64,3.5,paid,2026-03-14
U105017,山东,大数据基础,14056,142.27,0.25,4.5,paid,2026-03-21
U105018,北京,Linux运维,13433,240.97,0.31,3.5,paid,2026-02-19
U105019,,大数据基础,8636,74.35,0.93,4.0,paid,2026-05-08
U105020,北京,大数据基础,2052,296.01,0.79,3.5,paid,2026-01-23
U105021,山东,Linux运维,15533,490.05,0.16,,paid,2026-03-07
U105022,北京,Linux运维,16869,496.53,0.71,,paid,2026-01-12
U105023,山东,数据库应用,16202,324.49,0.48,,paid,2026-02-02
U105024,湖北,数据库应用,15585,251.64,0.57,4.0,paid,2026-03-24
U105025,浙江,Python开发,8355,243.95,0.52,4.0,paid,2026-01-28
U105026,山东,大数据基础,17140,416.25,0.99,4.0,paid,2026-03-11
U105027,北京,Linux运维,9081,216.67,0.57,4.5,refund,2026-04-29
U105028,北京,Spark分析,1664,395.13,0.48,4.5,paid,2026-02-23
U105029,浙江,大数据基础,13006,150.19,0.66,4.5,paid,2026-01-25
U105030,山东,数据库应用,11024,61.42,0.9,,refund,2026-01-10
U105031,,大数据基础,4877,77.48,0.84,3.5,refund,2026-03-19
U105032,广东,数据库应用,11134,228.84,0.34,4.0,refund,2026-05-05
U105033,,Linux运维,11490,402.67,0.68,4.5,paid,2026-03-07
U105034,上海,大数据基础,14684,411.9,0.69,,refund,2026-01-17
U105035,湖北,数据库应用,2437,65.35,0.56,,refund,2026-03-19
U105036,浙江,Python开发,14403,396.05,0.37,5.0,paid,2026-03-03
U105037,北京,Python开发,14301,64.65,0.38,4.0,paid,2026-05-12
U105038,,Linux运维,11377,356.65,0.41,4.0,paid,2026-03-16
U105039,山东,数据库应用,14717,459.83,0.45,5.0,paid,2026-03-22
U105040,浙江,Spark分析,16961,306.31,1.0,4.5,refund,2026-02-07
U105041,四川,Python开发,5365,243.45,0.46,4.0,refund,2026-01-25
U105042,山东,Python开发,8297,305.23,0.36,3.5,paid,2026-05-20
U105043,,Linux运维,9871,156.43,0.81,4.0,paid,2026-01-18
U105044,山东,Spark分析,6355,494.93,0.46,4.0,refund,2026-01-04
U105045,,数据库应用,17710,66.29,0.36,3.5,paid,2026-01-19
U105046,山东,大数据基础,16458,91.3,0.4,5.0,refund,2026-03-04
U105047,上海,Python开发,15999,267.82,0.97,5.0,refund,2026-02-15
U105048,浙江,Python开发,6610,298.14,0.74,3.5,paid,2026-04-08
U105049,北京,大数据基础,10896,370.04,0.71,4.0,refund,2026-05-02
U105050,四川,数据库应用,7217,324.34,0.8,,paid,2026-05-11
U105051,山东,Spark分析,5102,193.41,0.57,3.5,paid,2026-01-15
U105052,,Linux运维,11349,44.21,0.41,4.5,refund,2026-05-08
U105053,北京,数据库应用,5343,234.34,0.42,3.5,paid,2026-03-04
U105054,河南,数据库应用,2551,126.2,0.7,4.0,paid,2026-02-17
U105055,河南,大数据基础,17217,239.46,0.64,4.0,paid,2026-03-23
U105056,江苏,Python开发,438,443.01,0.52,4.0,paid,2026-03-28
U105057,广东,大数据基础,1883,142.48,0.34,3.5,paid,2026-04-03
U105058,山东,Spark分析,11705,160.76,0.62,4.5,paid,2026-04-05
U105059,山东,Spark分析,4290,168.43,0.58,4.0,paid,2026-04-15
U105060,河南,Python开发,2706,217.46,0.86,4.5,refund,2026-01-12
U105061,山东,Python开发,1195,101.9,0.59,4.5,paid,2026-03-31
U105062,山东,大数据基础,11922,496.63,0.88,5.0,paid,2026-02-22
U105063,,大数据基础,3195,419.29,0.15,4.0,paid,2026-05-02
U105064,四川,大数据基础,2733,237.21,0.3,4.5,paid,2026-01-21
U105065,四川,Python开发,1727,219.5,0.22,3.5,paid,2026-04-08
U105066,,Python开发,3932,121.71,0.47,4.0,paid,2026-03-19
U105067,河南,Python开发,3410,414.4,0.96,4.5,paid,2026-05-04
U105068,浙江,Spark分析,16591,201.45,0.49,4.0,paid,2026-05-18
U105069,湖北,数据库应用,30000,327.27,0.17,4.0,refund,2026-02-02
U105070,北京,Linux运维,5936,136.27,0.24,,paid,2026-05-06
U105071,浙江,Spark分析,16029,104.0,0.3,,paid,2026-02-08
U105072,广东,Linux运维,14147,406.37,0.43,,paid,2026-04-04
U105073,浙江,大数据基础,15595,98.52,0.65,4.5,paid,2026-03-12
U105074,北京,Spark分析,4286,464.43,0.36,,paid,2026-02-08
U105075,江苏,大数据基础,7985,310.02,0.42,,paid,2026-05-10
U105076,湖北,Python开发,15437,36.41,0.72,5.0,paid,2026-01-13
U105077,山东,Linux运维,6919,177.13,0.69,4.0,paid,2026-02-11
U105078,广东,数据库应用,1575,411.23,0.78,5.0,paid,2026-04-25
U105079,山东,Python开发,17448,459.66,0.65,4.0,refund,2026-03-01
U105080,北京,大数据基础,4333,65.4,0.94,5.0,paid,2026-02-15
U105081,山东,大数据基础,5683,174.63,0.98,4.0,paid,2026-02-02
U105082,湖北,Spark分析,14920,421.37,0.16,3.5,paid,2026-01-12
U105083,江苏,大数据基础,486,304.07,0.73,5.0,paid,2026-04-24
